CUSEC,Nivel,NOTA1,vivienda turistica,unidad1,nota2,plazas,unidad2,nota3,plazas por vivienda turistica,unidad3,nota4,Porcentaje vivienda turistica,UNIDAD4,PERIODO,PROV,PROV_LITERAL,MUN,MUN_LITERAL
1501102003,Secciones,,2,Viviendas,,18,Plazas,,9.0,Plazas,,0.56657223796034,Porcentaje,2025M05,15,"Coruña, A",15011,Boiro
1501102001,Secciones,,7,Viviendas,,49,Plazas,,7.0,Plazas,,1.67064439140811,Porcentaje,2025M05,15,"Coruña, A",15011,Boiro
1501103002,Secciones,,30,Viviendas,,146,Plazas,,4.86666666666667,Plazas,,2.31481481481482,Porcentaje,2025M05,15,"Coruña, A",15011,Boiro
1501103003,Secciones,,11,Viviendas,,55,Plazas,,5.0,Plazas,,1.99637023593466,Porcentaje,2025M05,15,"Coruña, A",15011,Boiro
1501201004,Secciones,,5,Viviendas,,38,Plazas,,7.6,Plazas,,0.884955752212389,Porcentaje,2025M05,15,"Coruña, A",15012,Boqueixón
1501201002,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15012,Boqueixón
1501201001,Secciones,,3,Viviendas,,20,Plazas,,6.66666666666667,Plazas,,0.961538461538462,Porcentaje,2025M05,15,"Coruña, A",15012,Boqueixón
1501201005,Secciones,,1,Viviendas,,2,Plazas,,2.0,Plazas,,0.194931773879142,Porcentaje,2025M05,15,"Coruña, A",15012,Boqueixón
1501302001,Secciones,,10,Viviendas,,50,Plazas,,5.0,Plazas,,1.27877237851662,Porcentaje,2025M05,15,"Coruña, A",15013,Brión
1501301001,Secciones,,10,Viviendas,,75,Plazas,,7.5,Plazas,,1.02986611740474,Porcentaje,2025M05,15,"Coruña, A",15013,Brión
1501302002,Secciones,,8,Viviendas,,28,Plazas,,3.5,Plazas,,0.802407221664995,Porcentaje,2025M05,15,"Coruña, A",15013,Brión
1501303001,Secciones,,11,Viviendas,,51,Plazas,,4.63636363636364,Plazas,,1.41025641025641,Porcentaje,2025M05,15,"Coruña, A",15013,Brión
1501304001,Secciones,,4,Viviendas,,24,Plazas,,6.0,Plazas,,0.740740740740741,Porcentaje,2025M05,15,"Coruña, A",15013,Brión
1501401001,Secciones,,39,Viviendas,,182,Plazas,,4.66666666666667,Plazas,,4.64285714285714,Porcentaje,2025M05,15,"Coruña, A",15014,Cabana de Bergantiños
1501401002,Secciones,,21,Viviendas,,120,Plazas,,5.71428571428571,Plazas,,2.69922879177378,Porcentaje,2025M05,15,"Coruña, A",15014,Cabana de Bergantiños
1501402001,Secciones,,2,Viviendas,,18,Plazas,,9.0,Plazas,,0.677966101694915,Porcentaje,2025M05,15,"Coruña, A",15014,Cabana de Bergantiños
1501402002,Secciones,,7,Viviendas,,42,Plazas,,6.0,Plazas,,1.02941176470588,Porcentaje,2025M05,15,"Coruña, A",15014,Cabana de Bergantiños
1501501001,Secciones,,7,Viviendas,,30,Plazas,,4.28571428571429,Plazas,,0.973574408901252,Porcentaje,2025M05,15,"Coruña, A",15015,Cabanas
1501501003,Secciones,,7,Viviendas,,46,Plazas,,6.57142857142857,Plazas,,1.06870229007634,Porcentaje,2025M05,15,"Coruña, A",15015,Cabanas
1501501002,Secciones,,14,Viviendas,,95,Plazas,,6.78571428571429,Plazas,,1.15798180314309,Porcentaje,2025M05,15,"Coruña, A",15015,Cabanas
1501601003,Secciones,,22,Viviendas,,125,Plazas,,5.68181818181818,Plazas,,4.60251046025105,Porcentaje,2025M05,15,"Coruña, A",15016,Camariñas
1501601002,Secciones,,44,Viviendas,,225,Plazas,,5.11363636363636,Plazas,,4.04411764705882,Porcentaje,2025M05,15,"Coruña, A",15016,Camariñas
1501601001,Secciones,,51,Viviendas,,238,Plazas,,4.66666666666667,Plazas,,5.48977395048439,Porcentaje,2025M05,15,"Coruña, A",15016,Camariñas
1501601004,Secciones,,28,Viviendas,,154,Plazas,,5.5,Plazas,,3.18181818181818,Porcentaje,2025M05,15,"Coruña, A",15016,Camariñas
1501601005,Secciones,,41,Viviendas,,195,Plazas,,4.75609756097561,Plazas,,4.43722943722944,Porcentaje,2025M05,15,"Coruña, A",15016,Camariñas
1501702004,Secciones,,3,Viviendas,,26,Plazas,,8.66666666666667,Plazas,,0.389105058365759,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501702003,Secciones,,5,Viviendas,,38,Plazas,,7.6,Plazas,,0.4,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501702002,Secciones,,1,Viviendas,,2,Plazas,,2.0,Plazas,,0.0877963125548727,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501701009,Secciones,,2,Viviendas,,9,Plazas,,4.5,Plazas,,0.328407224958949,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501701005,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501701001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501701004,Secciones,,1,Viviendas,,5,Plazas,,5.0,Plazas,,0.081366965012205,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501701006,Secciones,,1,Viviendas,,6,Plazas,,6.0,Plazas,,0.198019801980198,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501701007,Secciones,,2,Viviendas,,8,Plazas,,4.0,Plazas,,0.23696682464455,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501701011,Secciones,,2,Viviendas,,8,Plazas,,4.0,Plazas,,0.202224469160768,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501701012,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501701003,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501701008,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501702001,Secciones,,1,Viviendas,,6,Plazas,,6.0,Plazas,,0.134048257372654,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501701002,Secciones,,1,Viviendas,,8,Plazas,,8.0,Plazas,,0.134048257372654,Porcentaje,2025M05,15,"Coruña, A",15017,Cambre
1501801001,Secciones,,2,Viviendas,,12,Plazas,,6.0,Plazas,,0.278164116828929,Porcentaje,2025M05,15,"Coruña, A",15018,"Capela, A"
1501901026,Secciones,,1,Viviendas,,6,Plazas,,6.0,Plazas,,0.115740740740741,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901022,Secciones,,19,Viviendas,,95,Plazas,,5.0,Plazas,,4.20353982300885,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901017,Secciones,,2,Viviendas,,18,Plazas,,9.0,Plazas,,0.336134453781513,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901014,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901013,Secciones,,2,Viviendas,,28,Plazas,,14.0,Plazas,,0.421940928270042,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901009,Secciones,,3,Viviendas,,16,Plazas,,5.33333333333333,Plazas,,0.361881785283474,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901005,Secciones,,11,Viviendas,,57,Plazas,,5.18181818181818,Plazas,,0.974313551815766,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901001,Secciones,,2,Viviendas,,12,Plazas,,6.0,Plazas,,0.248138957816377,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901002,Secciones,,4,Viviendas,,18,Plazas,,4.5,Plazas,,0.471142520612485,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901003,Secciones,,1,Viviendas,,4,Plazas,,4.0,Plazas,,0.0852514919011083,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901004,Secciones,,2,Viviendas,,8,Plazas,,4.0,Plazas,,0.125391849529781,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901008,Secciones,,1,Viviendas,,4,Plazas,,4.0,Plazas,,0.36101083032491,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901007,Secciones,,1,Viviendas,,4,Plazas,,4.0,Plazas,,0.161290322580645,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901010,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901011,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901012,Secciones,,1,Viviendas,,6,Plazas,,6.0,Plazas,,0.28328611898017,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901015,Secciones,,5,Viviendas,,41,Plazas,,8.2,Plazas,,0.93984962406015,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901019,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901020,Secciones,,29,Viviendas,,179,Plazas,,6.17241379310345,Plazas,,5.04347826086957,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901021,Secciones,,13,Viviendas,,80,Plazas,,6.15384615384615,Plazas,,2.21465076660988,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901006,Secciones,,3,Viviendas,,11,Plazas,,3.66666666666667,Plazas,,0.515463917525773,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901016,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901023,Secciones,,2,Viviendas,,11,Plazas,,5.5,Plazas,,0.213903743315508,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901024,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901030,Secciones,,2,Viviendas,,8,Plazas,,4.0,Plazas,,0.313479623824451,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901029,Secciones,,2,Viviendas,,7,Plazas,,3.5,Plazas,,0.174825174825175,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901027,Secciones,,3,Viviendas,,23,Plazas,,7.66666666666667,Plazas,,0.281425891181989,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1501901025,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15019,Carballo
1502001002,Secciones,,86,Viviendas,,456,Plazas,,5.30232558139535,Plazas,,7.33162830349531,Porcentaje,2025M05,15,"Coruña, A",15020,Carnota
1502001001,Secciones,,67,Viviendas,,369,Plazas,,5.50746268656716,Plazas,,7.79069767441861,Porcentaje,2025M05,15,"Coruña, A",15020,Carnota
1502002001,Secciones,,30,Viviendas,,161,Plazas,,5.36666666666667,Plazas,,4.5662100456621,Porcentaje,2025M05,15,"Coruña, A",15020,Carnota
1502002002,Secciones,,120,Viviendas,,646,Plazas,,5.38333333333333,Plazas,,9.90916597853014,Porcentaje,2025M05,15,"Coruña, A",15020,Carnota
1502102002,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15021,Carral
1502101001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15021,Carral
1502101002,Secciones,,2,Viviendas,,21,Plazas,,10.5,Plazas,,0.277008310249308,Porcentaje,2025M05,15,"Coruña, A",15021,Carral
1502101003,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15021,Carral
1502102001,Secciones,,2,Viviendas,,17,Plazas,,8.5,Plazas,,0.361663652802893,Porcentaje,2025M05,15,"Coruña, A",15021,Carral
1502201004,Secciones,,42,Viviendas,,252,Plazas,,6.0,Plazas,,3.27357755261107,Porcentaje,2025M05,15,"Coruña, A",15022,Cedeira
1502201001,Secciones,,16,Viviendas,,88,Plazas,,5.5,Plazas,,1.88679245283019,Porcentaje,2025M05,15,"Coruña, A",15022,Cedeira
1502201002,Secciones,,34,Viviendas,,158,Plazas,,4.64705882352941,Plazas,,1.79704016913319,Porcentaje,2025M05,15,"Coruña, A",15022,Cedeira
1502201003,Secciones,,55,Viviendas,,257,Plazas,,4.67272727272727,Plazas,,2.79329608938548,Porcentaje,2025M05,15,"Coruña, A",15022,Cedeira
1502201006,Secciones,,12,Viviendas,,71,Plazas,,5.91666666666667,Plazas,,1.86915887850467,Porcentaje,2025M05,15,"Coruña, A",15022,Cedeira
1502302001,Secciones,,38,Viviendas,,199,Plazas,,5.23684210526316,Plazas,,3.7962037962038,Porcentaje,2025M05,15,"Coruña, A",15023,Cee
1502301003,Secciones,,26,Viviendas,,135,Plazas,,5.19230769230769,Plazas,,1.68067226890756,Porcentaje,2025M05,15,"Coruña, A",15023,Cee
1502301001,Secciones,,14,Viviendas,,87,Plazas,,6.21428571428571,Plazas,,1.6374269005848,Porcentaje,2025M05,15,"Coruña, A",15023,Cee
1502301002,Secciones,,49,Viviendas,,241,Plazas,,4.91836734693878,Plazas,,3.15315315315315,Porcentaje,2025M05,15,"Coruña, A",15023,Cee
1502302002,Secciones,,4,Viviendas,,30,Plazas,,7.5,Plazas,,1.12676056338028,Porcentaje,2025M05,15,"Coruña, A",15023,Cee
1502401002,Secciones,,3,Viviendas,,22,Plazas,,7.33333333333333,Plazas,,0.497512437810945,Porcentaje,2025M05,15,"Coruña, A",15024,Cerceda
1502401001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15024,Cerceda
1502401003,Secciones,,1,Viviendas,,4,Plazas,,4.0,Plazas,,0.157728706624606,Porcentaje,2025M05,15,"Coruña, A",15024,Cerceda
1502401004,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15024,Cerceda
1502501001,Secciones,,3,Viviendas,,19,Plazas,,6.33333333333333,Plazas,,0.314465408805032,Porcentaje,2025M05,15,"Coruña, A",15025,Cerdido
1502701001,Secciones,,11,Viviendas,,46,Plazas,,4.18181818181818,Plazas,,0.976909413854352,Porcentaje,2025M05,15,"Coruña, A",15027,Coirós
1502801001,Secciones,,113,Viviendas,,475,Plazas,,4.20353982300885,Plazas,,7.3091849935317,Porcentaje,2025M05,15,"Coruña, A",15028,Corcubión
1502902003,Secciones,,2,Viviendas,,4,Plazas,,2.0,Plazas,,0.221729490022173,Porcentaje,2025M05,15,"Coruña, A",15029,Coristanco
1502902002,Secciones,,1,Viviendas,,10,Plazas,,10.0,Plazas,,0.133333333333333,Porcentaje,2025M05,15,"Coruña, A",15029,Coristanco
1502902001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15029,Coristanco
1502901001,Secciones,,1,Viviendas,,20,Plazas,,20.0,Plazas,,0.164473684210526,Porcentaje,2025M05,15,"Coruña, A",15029,Coristanco
1502901002,Secciones,,7,Viviendas,,69,Plazas,,9.85714285714286,Plazas,,1.88172043010753,Porcentaje,2025M05,15,"Coruña, A",15029,Coristanco
1503010005,Secciones,,3,Viviendas,,14,Plazas,,4.66666666666667,Plazas,,0.216763005780347,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503010006,Secciones,,1,Viviendas,,4,Plazas,,4.0,Plazas,,0.163934426229508,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503010004,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503010003,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503010002,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503010001,Secciones,,1,Viviendas,,16,Plazas,,16.0,Plazas,,0.15220700152207,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503009007,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503009006,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503009005,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503009003,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503009002,Secciones,,5,Viviendas,,22,Plazas,,4.4,Plazas,,0.485436893203883,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503009001,Secciones,,2,Viviendas,,10,Plazas,,5.0,Plazas,,0.350262697022767,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503008006,Secciones,,5,Viviendas,,22,Plazas,,4.4,Plazas,,0.78740157480315,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503008005,Secciones,,5,Viviendas,,22,Plazas,,4.4,Plazas,,0.411184210526316,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503008004,Secciones,,4,Viviendas,,15,Plazas,,3.75,Plazas,,0.478468899521531,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503008002,Secciones,,3,Viviendas,,11,Plazas,,3.66666666666667,Plazas,,0.288739172281039,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503008001,Secciones,,1,Viviendas,,2,Plazas,,2.0,Plazas,,0.131233595800525,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007044,Secciones,,2,Viviendas,,5,Plazas,,2.5,Plazas,,0.431034482758621,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007041,Secciones,,1,Viviendas,,8,Plazas,,8.0,Plazas,,0.210084033613445,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007040,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007035,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007033,Secciones,,1,Viviendas,,4,Plazas,,4.0,Plazas,,0.218340611353712,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007036,Secciones,,7,Viviendas,,26,Plazas,,3.71428571428571,Plazas,,0.531107738998483,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007031,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007030,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007028,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007027,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007026,Secciones,,1,Viviendas,,5,Plazas,,5.0,Plazas,,0.247524752475248,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007023,Secciones,,3,Viviendas,,12,Plazas,,4.0,Plazas,,0.421940928270042,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007038,Secciones,,1,Viviendas,,4,Plazas,,4.0,Plazas,,0.16366612111293,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007022,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007021,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007019,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007018,Secciones,,1,Viviendas,,6,Plazas,,6.0,Plazas,,0.164203612479475,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007017,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007015,Secciones,,1,Viviendas,,6,Plazas,,6.0,Plazas,,0.115740740740741,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007014,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007013,Secciones,,1,Viviendas,,4,Plazas,,4.0,Plazas,,0.0874125874125874,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007009,Secciones,,3,Viviendas,,17,Plazas,,5.66666666666667,Plazas,,0.292397660818713,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007007,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007006,Secciones,,4,Viviendas,,9,Plazas,,2.25,Plazas,,0.392156862745098,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
1503007005,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,15,"Coruña, A",15030,"Coruña, A"
